,Code,Property_Location,Mailing Address
395,1517_287.06_4,141 LEITZ BOULEVARD,141 LEITZ BLVD
396,1517_287.06_5,137 LEITZ BOULEVARD,137 LEITZ BLVD
397,1517_287.06_6,133 LEITZ BOULEVARD,133 LEITZ BLVD
398,1517_287.06_9,121 LEITZ BOULEVARD,PO BOX 1447
399,1517_287.06_10,117 LEITZ BOULEVARD,117 LEITZ BLVD
400,1517_287.06_11,113 LEITZ BOULEVARD,113 LEITZ BLVD
401,1517_287.06_12,6 GROVE COURT,6 GROVE CT
402,1517_287.07_1,148 LEITZ BOULEVARD,148 LEITZ BLVD
403,1517_287.07_2,144 LEITZ BOULEVARD,144 LEITZ BLVD
404,1517_287.07_3,343 CENTER STREET,343 CENTER ST
405,1517_287.07_5,339 CENTER STREET,339 CENTER ST
406,1517_287.07_6,40 LAUREL LANE,40 LAUREL LN
407,1517_287.07_8,36 LAUREL LANE,40 LAUREL LN
408,1517_287.07_9,331 CENTER STREET,331 CENTER ST
409,1517_287.07_10,32 LAUREL LANE,32 LAUREL LN
410,1517_287.07_11,327 CENTER STREET,327 CENTER ST
411,1517_287.07_12,28 LAUREL LANE,327 CENTER ST
412,1517_287.07_13,323 CENTER STREET,323 CENTER ST
413,1517_287.07_14,22 LAUREL LANE,22 LAUREL LN
414,1517_287.07_15,319 CENTER STREET,319 CENTER ST
415,1517_287.07_16,18 LAUREL LANE,18 LAUREL LN
416,1517_287.07_17,315 CENTER STREET,PO BOX 1073
417,1517_287.07_18,14 LAUREL LANE,14 LAUREL LN
418,1517_287.07_19,311 CENTER STREET,311 CENTER ST
419,1517_287.07_20,10 LAUREL LANE,10 LAUREL LN
420,1517_287.07_21,307 CENTER STREET,590 RTE 539
421,1517_287.07_22,6 LAUREL LANE,590 RTE 539
422,1517_287.07_23,71 OAK LANE,71 OAK LN
423,1517_287.07_24,67 OAK LANE,9 DADDY TUCKER DR
424,1517_287.08_1,130 LEITZ BOULEVARD,130 LEITZ BLVD
425,1517_287.08_2,126 LEITZ BOULEVARD,126 LEITZ BLVD
426,1517_287.08_4,32 PIKES PEAK ROAD,32 PIKE PEAKS RD
427,1517_287.08_5,41 LAUREL LANE,41 LAUREL LN
428,1517_287.08_6,28 PIKES PEAK ROAD,28 PIKES PEAK RD
429,1517_287.08_7,37 LAUREL LANE,37 LAUREL LN
430,1517_287.08_8,24 PIKES PEAK ROAD,24 PIKES PEAK RD
431,1517_287.08_9,33 LAUREL LANE,33 LAUREL LN
432,1517_287.08_10,20 PIKES PEAK ROAD,20 PIKES PEAK RD
433,1517_287.08_11,29 LAUREL LANE,29 LAUREL LN
434,1517_287.08_13,25 LAUREL LANE,25 LAUREL LN
435,1517_287.08_15,21 LAUREL LANE,21 LAUREL LN
436,1517_287.09_2,114 LEITZ BOULEVARD,114 LEITZ BLVD
437,1517_287.09_3,110 LEITZ BOULEVARD,110 LEITZ BLVD
438,1517_287.09_4,106 LEITZ BOULEVARD,106 LEITZ BLVD
439,1517_287.09_5,102 LEITZ BOULEVARD,5001 TROTTERS WAY
440,1517_287.09_6,98 LEITZ BOULEVARD,590 RTE 539
441,1517_287.09_7,94 LEITZ BOULEVARD,590 RTE 539 STE 5
442,1517_287.09_9,86 LEITZ BOULEVARD,86 LEITZ BLVD
443,1517_287.09_10,82 LEITZ BOULEVARD,82 LEITZ BLVD
444,1517_287.09_11,78 LEITZ BOULEVARD,78 LEITZ BLVD
445,1517_287.09_12,74 LEITZ BOULEVARD,74 LEITZ BLVD
446,1517_287.09_13,70 LEITZ BOULEVARD,70 LEITZ BLVD
447,1517_287.09_14,66 LEITZ BOULEVARD,66 LEITZ BLVD
448,1517_287.09_15,62 LEITZ BOULEVARD,62 LEITZ BLVD
449,1517_287.09_16,11 ABBIE DRIVE,11 ABBIE DR
450,1517_287.09_17,21 ABBIE DRIVE,11 ABBIE DR
451,1517_287.09_18,29 ABBIE DRIVE,29 ABBIE DR
452,1517_287.09_19,33 ABBIE DRIVE,729 NUGENTOWN RD
453,1517_287.09_20,37 ABBIE DRIVE,37 ABBIE DR
454,1517_287.09_21,41 ABBIE DRIVE,590 RTE 539
455,1517_287.09_23,49 ABBIE DRIVE,49 ABBIE DR
456,1517_287.09_24,53 ABBIE DRIVE,53 ABBIE DR
457,1517_287.09_25,27 PIKES PEAK ROAD,27 PIKES PEAK RD
458,1517_287.09_26,31 PIKES PEAK ROAD,31 PIKES PEAK RD
459,1517_287.10_2.01,15 PIKES PEAK ROAD,15 PIKES PEAK RD
460,1517_287.10_3,40 ABBIE DRIVE,40 ABBIE DR
461,1517_287.10_4,36 ABBIE DRIVE,36 ABBIE DR
462,1517_287.10_5,32 ABBIE DRIVE,32 ABBIE DR
463,1517_287.10_6,28 ABBIE DRIVE,28 ABBIE DR
464,1517_287.10_7,24 ABBIE DRIVE,24 ABBIE DR
465,1517_287.10_8,20 ABBIE DRIVE,20 ABBIE DR
466,1517_287.10_9,27 MAYFLOWER DRIVE,27 MAYFLOWER DR
467,1517_287.10_10,31 MAYFLOWER DRIVE,31 MAYFLOWER DR
468,1517_287.10_11,35 MAYFLOWER DRIVE,35 MAYFLOWER DR
469,1517_287.10_12,39 MAYFLOWER DRIVE,39 MAYFLOWER DR
470,1517_287.10_13,43 MAYFLOWER DRIVE,43 MAYFLOWER DR
471,1517_287.10_14,7 PIKES PEAK ROAD,7 PIKES PEAK RD
472,1517_288_2.01,500 ROUTE 9 SOUTH,500 RT 9 S
473,1517_288_9,590 ROUTE 9 SOUTH,15 CHAMBORD LN
474,1517_288_10,16 WISTERIA LANE,115 E SCHUYKILL RD
475,1517_288_11,35 LEITZ BOULEVARD,PO BOX 43
476,1517_288_12,31 LEITZ BOULEVARD,31 LEITZ BLVD
477,1517_289_1,3 MAYFLOWER DRIVE,3 MAYFLOWER DR
478,1517_289_2,24 LEITZ BOULEVARD,24 LEITZ BLVD
479,1517_289_4,34 LEITZ BOULEVARD,34 LEITZ BLVD
480,1517_289_5,38 LEITZ BOULEVARD,38 LEITZ BLVD
481,1517_289_6,42 LEITZ BOULEVARD,42 LEITZ BLVD
482,1517_289_7,46 LEITZ BOULEVARD,46 LEITZ BLVD
483,1517_289_8,50 LEITZ BOULEVARD,PO BOX 424
484,1517_289_9,54 LEITZ BOULEVARD,54 LEITZ BLVD
485,1517_289_10,58 LEITZ BOULEVARD,5 SEMINOLE DR
486,1517_289_11,8 ABBIE DRIVE,8 ABBIE DRIVE
487,1517_289_12,12 ABBIE DRIVE,12 ABBIE DR
488,1517_289_13,16 ABBIE DRIVE,16 ABBIE DR
489,1517_289_14,13 GARDEN TERRACE,13 GARDEN TER
490,1517_289_16,23 MAYFLOWER DRIVE,23 MAYFLOWER DR
491,1517_289_17,19 MAYFLOWER DRIVE,19 MAYFLOWER DR
492,1517_289_18,11 MAYFLOWER DRIVE,2 W THAMES RD
493,1517_289_19,7 MAYFLOWER DRIVE,7 MAYFLOWER DR
494,1517_289_20,8 GARDEN TERRACE,8 GARDEN TER
495,1517_289_21,12 GARDEN TERRACE,64 HOLLYBROOK DR
496,1517_289_22,16 GARDEN TERRACE,16 GARDEN TER
497,1517_289_23,17 GARDEN TERRACE,17 GARDEN TER
498,1517_290_2,6 LEITZ BOULEVARD,27 WHITE OAK LN
499,1517_290_3,10 LEITZ BOULEVARD,10 LEITZ BLVD
500,1517_290_4,6 MAYFLOWER DRIVE,6 MAYFLOWER DR
501,1517_290_5,10 MAYFLOWER DRIVE,10 MAYFLOWER DR
502,1517_290_6,14 MAYFLOWER DRIVE,14 MAYFLOWER DR
503,1517_290_7,18 MAYFLOWER DRIVE,18 MAYFLOWER DR
504,1517_290_8,22 MAYFLOWER DRIVE,22 MAYFLOWER DR
505,1517_290_9,26 MAYFLOWER DRIVE,26 MAYFLOWER DR
506,1517_290_10,30 MAYFLOWER DRIVE,30 MAYFLOWER DR
507,1517_290_11,34 MAYFLOWER DRIVE,34 MAYFLOWER DR
508,1517_290_12,38 MAYFLOWER DRIVE,38 MAYFLOWER DR
509,1517_290_13,42 MAYFLOWER DRIVE,42 MAYFLOWER DR
510,1517_290_14,46 MAYFLOWER DRIVE,46 MAYFLOWER DR
511,1517_290_15,50 MAYFLOWER DRIVE,50 MAYFLOWER DR
512,1517_290_16,54 MAYFLOWER DRIVE,54 MAYFLOWER DR
513,1517_290_17,9 LAUREL LANE,9 LAUREL LN
514,1517_290_19,57 OAK LANE,57 OAK LN
515,1517_290_20,53 OAK LANE,5 E 42ND ST
516,1517_290_21,49 OAK LANE,49 OAK LN
517,1517_290_22,45 OAK LANE,45 OAK LN
518,1517_290_23,41 OAK LANE,41 OAK LN
519,1517_290_24,37 OAK LANE,37 OAK LN
520,1517_290_25,33 OAK LANE,33 OAK LN
521,1517_290_26,29 OAK LANE,29 OAK LN
522,1517_290_27,25 OAK LANE,25 OAK LN
523,1517_290_28,21 OAK LANE,21 OAK LN
524,1517_290_29,17 OAK LANE,17 OAK LN
525,1517_291_1,460 ROUTE 9 SOUTH,23 CAROLYN DR
526,1517_291_5,406 ROUTE 9 SOUTH,406 RTE 9 S
527,1517_291_6,390 ROUTE 9 SOUTH,390 RT 9 S
528,1517_291_7,370 ROUTE 9 SOUTH,117 E POTOMAC DR
529,1517_291_8,360 ROUTE 9 SOUTH,360 RTE 9 S
530,1517_291_9,350 ROUTE 9 SOUTH,350 RTE 9 S
531,1517_291_12,290 ROUTE 9 SOUTH,1 PHARO ST
532,1517_291_12.01,280 ROUTE 9 SOUTH,280 RT 9 S
533,1517_291_20,OFF CENTER STREET,245 CENTER ST
534,1517_291.01_1,287 CENTER STREET,287 CENTER ST
535,1517_291.01_2,7 OAK LEAF DRIVE,7 OAK LEAF DR
536,1517_291.01_3,11 OAK LEAF DRIVE,11 OAK LEAF DR
537,1517_291.01_4,15 OAK LEAF DRIVE,15 OAK LEAF DR
538,1517_291.01_5,19 OAK LEAF DRIVE,999 AIRPORT RD #3B
539,1517_291.01_6,60 OAK LANE,60 OAK LN
540,1517_291.01_7,56 OAK LANE,56 OAK LN
541,1517_291.01_8,52 OAK LANE,52 OAK LN
542,1517_291.01_9,23 OAK LEAF DRIVE,23 OAK LEAF DR
543,1517_291.01_10,27 OAK LEAF DRIVE,27 OAK LEAF DR
544,1517_291.01_11,48 OAK LANE,48 OAK LN
545,1517_291.01_12,31 OAK LEAF DRIVE,31 OAK LEAF DR
546,1517_291.01_13,35 OAK LEAF DRIVE,35 OAK LEAF DR
547,1517_291.01_14,39 OAK LEAF DRIVE,39 OAK LEAF DR
548,1517_291.01_15,43 OAK LEAF DRIVE,43 OAK LEAF DR
549,1517_291.01_16,47 OAK LEAF DRIVE,47 OAK LEAF DR
550,1517_291.01_17,51 OAK LEAF DRIVE,51 OAK LEAF DR
551,1517_291.01_18,55 OAK LEAF DRIVE,55 OAK LEAF DR
552,1517_291.01_19,59 OAK LEAF DRIVE,59 OAK LEAF DR
553,1517_291.01_20,63 OAK LEAF DRIVE,63 OAK LEAF DR
554,1517_291.01_21,67 OAK LEAF DRIVE,67 OAK LEAF DR
555,1517_291.01_23,75 OAK LEAF DRIVE,75 OAK LEAF DR
556,1517_291.01_24,79 OAK LEAF DRIVE,79 OAK LEAF DR
557,1517_291.01_25,83 OAK LEAF DRIVE,83 OAK LEAF DR
558,1517_291.01_26,87 OAK LEAF DRIVE,87 OAK LEAF DR
559,1517_291.01_27,91 OAK LEAF DRIVE,91 OAK LEAF DR
560,1517_291.01_29,99 OAK LEAF DRIVE,99 OAK LEAF DR
561,1517_291.01_31,107 OAK LEAF DRIVE,107 OAK LEAF DR
562,1517_291.01_32,20 SPRUCE DRIVE,20 SPRUCE DR
563,1517_291.01_33,18 SPRUCE DRIVE,79 ST ANDREWS DR
564,1517_291.01_34,14 SPRUCE DRIVE,14 SPRUCE DR
565,1517_291.01_35,10 SPRUCE DRIVE,10 SPRUCE DR
566,1517_291.01_36,6 SPRUCE DRIVE,6 SPRUCE DR
567,1517_291.01_37,2 SPRUCE DRIVE,2 SPRUCE DR
568,1517_291.01_38,249 CENTER STREET,249 CENTER ST
569,1517_291.01_39,66 OAK LANE,66 OAK LN
570,1517_291.01_40,72 OAK LANE,72 OAK LN
571,1517_291.02_1,165 OAK LEAF DRIVE,165 OAK LEAF DR
572,1517_291.02_2,161 OAK LEAF DRIVE,161 OAK LEAF DR
573,1517_291.02_3,157 OAK LEAF DRIVE,157 OAK LEAF DR
574,1517_291.02_4,153 OAK LEAF DRIVE,31 STAMFORD HILL RD
575,1517_291.02_5,149 OAK LEAF DRIVE,424 STAGE RD
576,1517_291.02_7,141 OAK LEAF DRIVE,141 OAK LEAF DR
577,1517_291.02_8,139 OAK LEAF DRIVE,139 OAK LEAF DR
578,1517_291.02_9,135 OAK LEAF DRIVE,135 OAK LEAF DR
579,1517_291.02_11,127 OAK LEAF DRIVE,127 OAK LEAF DR
580,1517_291.02_13,119 OAK LEAF DRIVE,80 OAK LEAF DR
581,1517_291.02_15,15 SPRUCE DRIVE,15 SPRUCE DR
582,1517_291.02_16,11 SPRUCE DRIVE,11 SPRUCE DR
583,1517_291.02_17,7 SPRUCE DRIVE,7 SPRUCE DR
584,1517_291.02_18,251 CENTER STREET,251 CENTER ST
585,1517_291.02_19,253 CENTER STREET,60 LIVINGSTON AVE
586,1517_291.02_20,255 CENTER STREET,255 CENTER ST
587,1517_291.02_21,257 CENTER STREET,97 WATERVIEW DR
588,1517_291.02_22,259 CENTER STREET,259 CENTER ST
589,1517_291.02_24,263 CENTER STREET,263 CENTER ST
590,1517_291.02_25,265 CENTER STREET,265 CENTER ST
591,1517_291.02_26,267 CENTER STREET,267 CENTER ST
592,1517_291.02_28,271 CENTER STREET,271 CENTER ST
593,1517_291.02_29,273 CENTER STREET,273 CENTER ST
594,1517_291.02_31,277 CENTER STREET,277 CENTER ST
595,1517_291.02_32,279 CENTER STREET,279 CENTER ST
596,1517_291.02_34,283 CENTER STREET,283 CENTER ST
597,1517_291.03_1,30 OAK LEAF DRIVE,30 OAK LEAF DR
598,1517_291.03_2,19 REDWOOD LANE,7515 IRVINE CENTER DR
599,1517_291.03_3,15 REDWOOD LANE,15 REDWOOD LN
600,1517_291.03_4,11 REDWOOD LANE,11 REDWOOD LN
601,1517_291.03_6,160 OAK LEAF DRIVE,924 PINE VALLEY CT
602,1517_291.03_7,164 OAK LEAF DRIVE,164 OAK LEAF DR
603,1517_291.03_8,20 OAK LEAF DRIVE,164 OAK LEAF DR
604,1517_291.04_1,20 REDWOOD LANE,20 REDWOOD LN
605,1517_291.04_2,56 OAK LEAF DRIVE,56 OAK LEAF DR
606,1517_291.04_3,21 CEDARWOOD LANE,21 CEDARWOOD LN
607,1517_291.04_4,17 CEDARWOOD LANE,227 CENTER ST
608,1517_291.04_5,13 CEDARWOOD LANE,13 CEDARWOOD LN
609,1517_291.04_6,9 CEDARWOOD LANE,9 CEDARWOOD LN
610,1517_291.04_7,146 OAK LEAF DRIVE,146 OAK LEAF DR
611,1517_291.04_8,150 OAK LEAF DRIVE,1137 56TH ST
612,1517_291.04_9,8 REDWOOD LANE,8 REDWOOD LN
613,1517_291.04_10,12 REDWOOD LANE,12 REDWOOD LN
614,1517_291.04_11,16 REDWOOD LANE,16 REDWOOD LN
615,1517_291.05_1,60 OAK LEAF DRIVE,60 OAK LEAF DR
616,1517_291.05_3,68 OAK LEAF DRIVE,68 OAK LEAF DR
617,1517_291.05_4,74 OAK LEAF DRIVE,74 OAK LEAF DR
618,1517_291.05_5,80 OAK LEAF DRIVE,80 OAK LEAF DR
619,1517_291.05_6,9 DOGWOOD LANE,9 DOGWOOD LN
620,1517_291.05_7,15 DOGWOOD LANE,15 DOGWOOD LN
621,1517_291.05_8,19 DOGWOOD LANE,19 DOGWOOD LN
622,1517_291.05_9,25 DOGWOOD LANE,25 DOGWOOD LN
623,1517_291.05_10,20 CEDARWOOD LANE,20 CEDARWOOD LN
624,1517_291.06_1,26 DOGWOOD LANE,26 DOGWOOD LN
625,1517_291.06_2,22 DOGWOOD LANE,509 RAILROAD DR
626,1517_291.06_4,14 DOGWOOD LANE,14 DOGWOOD LN
627,1517_291.06_5,10 DOGWOOD LANE,10 DOGWOOD LN
628,1517_291.06_6,6 DOGWOOD LANE,6 DOGWOOD LN
629,1517_291.06_7,2 DOGWOOD LANE,2 DOGWOOD LN
630,1517_291.06_8,100 OAK LEAF DRIVE,100 OAK LEAF DRIVE
631,1517_291.06_9,110 OAK LEAF DRIVE,110 OAK LEAF DR
632,1517_291.06_10,114 OAK LEAF DRIVE,114 OAK LEAF DR
633,1517_291.06_11,118 OAK LEAF DRIVE,109 CARLSBAD CT
634,1517_291.06_13,126 OAK LEAF DRIVE,126 OAK LEAF DR
635,1517_291.06_14,130 OAK LEAF DRIVE,130 OAK LEAF DR
636,1517_291.06_15,136 OAK LEAF DRIVE,136 OAK LEAF DR
637,1517_291.06_16,140 OAK LEAF DRIVE,140 OAK LEAF DR
638,1517_291.06_17,8 CEDARWOOD LANE,8 CEDARWOOD LN
639,1517_291.07_14,32 OAK LANE,32 OAK LN
640,1517_291.07_14.01,36 OAK LANE,36 OAK LN
641,1517_291.07_15,28 OAK LANE,28 OAK LN
642,1517_291.07_16,24 OAK LANE,24 OAK LN
643,1517_291.07_17,20 OAK LANE,20 OAK LN
644,1517_292_1,276 CENTER STREET,PO BOX 437
645,1517_292_2,150 OAK LANE,150 OAK LN
646,1517_292_4,268 CENTER STREET,1917 62ND ST
647,1517_292_5,262 CENTER STREET,262 CENTER ST
648,1517_292_7.02,234 RADIO ROAD,5881 RTE 9
649,1517_292_7.03,230 RADIO ROAD,80 FIREHOUSE DR
650,1517_292_8,250 RADIO ROAD,250 RADIO RD
651,1517_292_9,260 RADIO ROAD,260 RADIO RD
652,1517_292_13,266 CENTER STREET,328.5 RTE 9
653,1517_292.01_1,104 JEFFERSON LANE,104 JEFFERSON LN
654,1517_292.01_2,110 JEFFERSON LANE,110 JEFFERSON LN
655,1517_292.01_4,118 JEFFERSON LANE,118 JEFFERSON LN
656,1517_292.01_5,124 REVERE DRIVE,124 REVERE DR
657,1517_292.01_6,128 REVERE DRIVE,128 REVERE DR
658,1517_292.01_7,132 REVERE DRIVE,132 REVERE DR
659,1517_292.01_8,136 REVERE DRIVE,136 REVERE DR
660,1517_292.01_9,140 REVERE DRIVE,140 REVERE DR
661,1517_292.01_10,144 REVERE DRIVE,144 REVERE DR
662,1517_292.01_12,152 REVERE DRIVE,6011 CONNECTION DR
663,1517_292.01_13,156 REVERE DRIVE,80 FIREHOUSE DR
664,1517_292.02_1,153 REVERE DRIVE,PO BOX 488
665,1517_292.02_2,145 REVERE DRIVE,145 REVERE DR
666,1517_292.02_3,141 REVERE DRIVE,141 REVERE DR
667,1517_292.02_4,137 REVERE DRIVE,137 REVERE DR
668,1517_292.02_5,131 REVERE DRIVE,131 REVERE DR
669,1517_292.02_6,126 JEFFERSON LANE,1137 56TH ST
670,1517_292.02_7,130 JEFFERSON LANE,130 JEFFERSON LN
671,1517_292.02_8,134 JEFFERSON LANE,134 JEFFERSON LN
672,1517_292.02_10,142 JEFFERSON LANE,142 JEFFERSON LN
673,1517_292.02_11,150 JEFFERSON LANE,150 JEFFERSON LN
674,1517_292.03_1,171 REVERE DRIVE,36 PEBBLE BEACH LN
675,1517_292.03_2,147 JEFFERSON LANE,147 JEFFERSON LN
676,1517_292.03_3,143 JEFFERSON LANE,143 JEFFERSON LN
677,1517_292.03_4,139 JEFFERSON LANE,139 JEFFERSON LN
678,1517_292.03_5,135 JEFFERSON LANE,320 NUGENTOWN RD
679,1517_292.03_6,131 JEFFERSON LANE,131 JEFFERSON LN
680,1517_292.03_7,127 JEFFERSON LANE,127 JEFFERSON LN
681,1517_292.03_8,123 JEFFERSON LANE,123 JEFFERSON LN
682,1517_292.03_9,119 JEFFERSON LANE,119 JEFFERSON LN
683,1517_292.03_10,115 JEFFERSON LANE,115 JEFFERSON LN
684,1517_292.03_11,111 JEFFERSON LANE,111 JEFFERSON LANE
685,1517_292.03_12,107 JEFFERSON LANE,107 JEFFERSON LN
686,1517_292.03_13,103 JEFFERSON LANE,103 JEFFERSON LN
687,1517_292.03_14,102 REVOLUTIONARY ROAD,102 REVOLUTIONARY RD
688,1517_292.03_15,106 REVOLUTIONARY ROAD,227 CENTER ST
689,1517_292.03_16,110 REVOLUTIONARY ROAD,110 REVOLUTIONARY RD
690,1517_292.03_17,114 REVOLUTIONARY ROAD,114 REVOLUTIONARY DR
691,1517_292.03_18,118 REVOLUTIONARY ROAD,118 REVOLUTIONARY RD
692,1517_292.03_19,122 REVOLUTIONARY ROAD,122 REVOLUTIONARY RD
693,1517_292.03_20,126 REVOLUTIONARY ROAD,126 REVOLUTIONARY RD
694,1517_292.03_22,134 REVOLUTIONARY ROAD,1917 62ND ST
695,1517_292.03_23,138 REVOLUTIONARY ROAD,138 REVOLUTIONARY RD
696,1517_292.03_24,142 REVOLUTIONARY ROAD,142 REVOLUTIONARY RD
697,1517_292.03_25,146 REVOLUTIONARY ROAD,146 REVOLUTIONARY RD
698,1517_292.03_26,150 REVOLUTIONARY ROAD,15480 LAGUNA CANYON RD
699,1517_292.03_27,154 REVOLUTIONARY ROAD,154 REVOLUTIONARY RD
700,1517_292.03_28,160 REVOLUTIONARY ROAD,160 REVOLUTIONARY RD
701,1517_292.04_1,185 REVERE DRIVE,185 REVERE DR
702,1517_292.04_2,163 REVOLUTIONARY ROAD,163 REVOLUTIONARY RD
703,1517_292.04_3,159 REVOLUTIONARY ROAD,1917 62ND ST
704,1517_292.04_4,155 REVOLUTIONARY ROAD,155 REVOLUTIONARY RD
705,1517_292.04_5,151 REVOLUTIONARY ROAD,151 REVOLUTIONARY RD
706,1517_292.04_6,147 REVOLUTIONARY ROAD,147 REVOLUTIONARY RD
707,1517_292.04_7,143 REVOLUTIONARY ROAD,143 REVOLUTIONARY RD
708,1517_292.04_8,139 REVOLUTIONARY ROAD,139 REVOLUTIONARY RD
709,1517_292.04_9,135 REVOLUTIONARY ROAD,135 REVOLUTIONARY RD
710,1517_292.04_10,131 REVOLUTIONARY ROAD,131 REVOLUTIONARY RD
711,1517_292.04_11,127 REVOLUTIONARY ROAD,127 REVOLUTIONARY RD
712,1517_292.04_13,119 REVOLUTIONARY ROAD,119 REVOLUTIONARY RD
713,1517_292.04_14,115 REVOLUTIONARY ROAD,115 REVOLUTIONARY DR
714,1517_292.04_15,111 REVOLUTIONARY ROAD,111 REVOLUTIONARY RD
715,1517_292.05_1,105 REVOLUTIONARY ROAD,105 REVOLUTIONARY RD
716,1517_294_1,203 OAK LANE,203 OAK LN
717,1517_294_2,102 WEST HOLLY LANE,3630 PEACHTREE RD NE#1500
718,1517_294_3,106 WEST HOLLY LANE,106 W HOLLY LN
719,1517_294_4,110 WEST HOLLY LANE,110 W HOLLY LN
720,1517_294_5,114 WEST HOLLY LANE,114 W HOLLY LN
721,1517_294_6,118 WEST HOLLY LANE,118 W HOLLY LN
722,1517_294_7,122 WEST HOLLY LANE,122 W HOLLY LN
723,1517_294_8,126 WEST HOLLY LANE,126 W HOLLY LN
724,1517_294_9,130 WEST HOLLY LANE,130 W HOLLY LN
725,1517_294_10,134 WEST HOLLY LANE,134 W HOLLY LN
726,1517_294_11,138 WEST HOLLY LANE,138 W HOLLY LN
727,1517_294_12,142 WEST HOLLY LANE,142 W HOLLY LN
728,1517_294_13,146 WEST HOLLY LANE,146 W HOLLY LN
729,1517_294_14,150 WEST HOLLY LANE,150 W HOLLY LN
730,1517_294_15,154 WEST HOLLY LANE,154 W HOLLY LN
731,1517_294_16,158 WEST HOLLY LANE,158 W HOLLY LN
732,1517_294.01_1.01_C0101,270 GREAT BAY BOULEVARD,270 GREAT BAY BLVD
733,1517_294.01_1.02_C0102,268 GREAT BAY BOULEVARD,27 DOROTHEA TERR
734,1517_294.01_1.03_C0103,266 GREAT BAY BOULEVARD,266 GREAT BAY BLVD
735,1517_294.01_1.05_C0105,262 GREAT BAY BOULEVARD,262 GREAT BAY BLVD
736,1517_294.01_2.01_C0201,250 GREAT BAY BOULEVARD,250 GREAT BAY BLVD
737,1517_294.01_2.02_C0202,240 GREAT BAY BOULEVARD,"12 TONY""S DRIVE"
738,1517_294.01_2.03_C0203,242 GREAT BAY BOULEVARD,242 GREAT BAY BLVD
739,1517_294.01_3,205 HOLLY LAKE DRIVE,205 HOLLY LAKE DR
740,1517_294.01_3.01_C0301,234 GREAT BAY BOULEVARD,665 RADIO RD
741,1517_294.01_4,211 HOLLY LAKE DRIVE,211 HOLLY LAKE DR
742,1517_294.01_4.02_C0402,187 EAST HOLLY LANE,187 E HOLLY LN
743,1517_294.01_4.05_C0405,199 EAST HOLLY LANE,199 E HOLLY LN
744,1517_294.01_5,217 HOLLY LAKE DRIVE,450 RADIO RD
745,1517_294.02_1.01_C0101,186 EAST HOLLY LANE,186 E HOLLY LN
746,1517_294.02_1.02_C0102,182 EAST HOLLY LANE,182 E HOLLY LN
747,1517_294.02_1.03_C0103,178 EAST HOLLY LANE,178 E HOLLY LN
748,1517_294.02_1.04_C0104,174 EAST HOLLY LANE,174 E HOLLY LN
749,1517_294.02_1.07_C0107,162 EAST HOLLY LANE,162 E HOLLY LN
750,1517_294.02_2.01_C0201,156 EAST HOLLY LANE,156 E HOLLY LN
751,1517_294.02_2.03_C0203,148 EAST HOLLY LANE,148 E HOLLY LN
752,1517_294.02_3.02_C0302,130 EAST HOLLY LANE,130 E HOLLY LN
753,1517_294.02_3.03_C0303,126 EAST HOLLY LANE,123 S BINNACLE DR
754,1517_294.02_3.04_C0304,122 EAST HOLLY LANE,3007 SKIPPER LN
755,1517_294.02_4.01_C0401,112 EAST HOLLY LANE,112 E HOLLY LN
756,1517_294.02_4.02_C0402,108 EAST HOLLY LANE,108 E HOLLY LN
757,1517_294.02_5.02_C0502,107 MIDDLE HOLLY LANE,186 E HOLLY LN
758,1517_294.02_6.01_C0601,121 MIDDLE HOLLY LANE,121 MIDDLE HOLLY LN
759,1517_294.02_6.03_C0603,129 MIDDLE HOLLY LANE,129 MIDDLE HOLLY LN
760,1517_294.02_6.04_C0604,133 MIDDLE HOLLY LANE,133 MIDDLE HOLLY LN
761,1517_294.02_7.01_C0701,143 MIDDLE HOLLY LANE,143 MIDDLE HOLLY LN
762,1517_294.02_7.02_C0702,147 MIDDLE HOLLY LANE,44 PINEHURST DR
763,1517_294.02_7.04_C0704,155 MIDDLE HOLLY LANE,334 LANDING CT
764,1517_294.02_8.03_C0803,173 MIDDLE HOLLY LANE,173 MIDDLE HOLLY LN
765,1517_294.02_8.04_C0804,177 MIDDLE HOLLY LANE,177 MIDDLE HOLLY LN
766,1517_294.03_1,153 WEST HOLLY LANE,153 W HOLLY LN
767,1517_294.03_2,108 HOLLY COURT,108 HOLLY CT
768,1517_294.03_3,112 HOLLY COURT,112 HOLLY CT
769,1517_294.03_4,116 HOLLY COURT,116 HOLLY CT
770,1517_294.03_5,120 HOLLY COURT,120 HOLLY CT
771,1517_294.03_6,124 HOLLY COURT,124 HOLLY CT
772,1517_294.03_7,128 HOLLY COURT,128 HOLLY CT
773,1517_294.03_8,132 HOLLY COURT,132 HOLLY CT
774,1517_294.03_9,131 HOLLY COURT,131 HOLLY CT
775,1517_294.03_10,127 HOLLY COURT,127 HOLLY CT
776,1517_294.03_11,115 HOLLY COURT,115 HOLLY CT
777,1517_294.03_12,107 HOLLY COURT,107 HOLLY CT
778,1517_294.03_13,141 WEST HOLLY LANE,141 W HOLLY LN
779,1517_294.03_14,137 WEST HOLLY LANE,137 W HOLLY LN
780,1517_294.03_15,133 WEST HOLLY LANE,133 W HOLLY LN
781,1517_294.03_16,125 WEST HOLLY LANE,125 WEST HOLLY LN
